file,prediction,ai_probability,prediction_name,ai_probability_percent
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/113 - Action Figure Ads from Movie Studios_012.wav,1,0.9971862435340881,AI,99.71862435340881
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/079 - Sora Ai S1E1_024.wav,1,0.9971852898597717,AI,99.71852898597717
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation_014.wav,1,0.9971851706504822,AI,99.71851706504822
/home/jack/Videos/snip_4sec/garystafford/el_0003_part_002.flac,1,0.9971848130226135,AI,99.71848130226135
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_320.wav,1,0.9971848130226135,AI,99.71848130226135
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_185.wav,1,0.997184693813324,AI,99.7184693813324
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._105.wav,1,0.9971842169761658,AI,99.71842169761658
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_062.wav,1,0.9971818923950195,AI,99.71818923950195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/266 - If Streaming Platforms Made Ice Cream🍦_018.wav,1,0.9971818923950195,AI,99.71818923950195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_019.wav,1,0.9971816539764404,AI,99.71816539764404
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_087.wav,1,0.997178316116333,AI,99.7178316116333
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/278 - MOVIE STUDIOS x STREAMING Collabs Intros_019.wav,1,0.9971778392791748,AI,99.71778392791748
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/163 - Sora 2 Finding Pencil Deleted Scenes & Bloopers_009.wav,1,0.9971777200698853,AI,99.71777200698853
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/041 - Vintage Movie Studio Logos： The Making-Of_007.wav,1,0.9971739053726196,AI,99.71739053726196
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/239 - An AI-generated episode of Gravity Falls_008.wav,1,0.997173547744751,AI,99.7173547744751
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/076 - Guys I Found Spongebob Squarepants, The Simpsons, Family Guy And Geometry Dash Lost Episode In 2025._013.wav",1,0.9971729516983032,AI,99.71729516983032
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_020.wav,1,0.9971681237220764,AI,99.71681237220764
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_144.wav,1,0.9971670508384705,AI,99.71670508384705
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_036.wav,1,0.9971657395362854,AI,99.71657395362854
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/118 - MGM vs. Movie Studios_035.wav,1,0.9971645474433899,AI,99.71645474433899
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/270 - [100K] The Mine Song [Lazy Town] but it’s ruined by Sora Ai 2 every time Stingy says “Mine” or “Me”_024.wav,1,0.9971644282341003,AI,99.71644282341003
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_151.wav",1,0.9971612691879272,AI,99.71612691879272
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_086.wav,1,0.9971611499786377,AI,99.71611499786377
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._007.wav,1,0.9971606731414795,AI,99.71606731414795
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_193.wav,1,0.9971592426300049,AI,99.71592426300049
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/046 - What If Movie Studios Made Cars？_013.wav,1,0.9971587657928467,AI,99.71587657928467
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/138 - Pixar Luxo Jr. vs. Movie Studios_007.wav,1,0.9971582889556885,AI,99.71582889556885
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/243 - SpongeBob Episode 1 ( The New Boss )_001.wav,1,0.9971580505371094,AI,99.71580505371094
/home/jack/Videos/snip_4sec/rek/Day in the Life of A Minecraft YouTuber_076.wav,1,0.9971557855606079,AI,99.71557855606079
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_014.wav,1,0.9971544742584229,AI,99.71544742584229
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_065.wav,1,0.9971544742584229,AI,99.71544742584229
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/112 - THE MINE SONG BUT IT'S RUINED BY AI EVERY ＂MINE＂ (AND randomly) ｜ SORA 2 AI [SPARTA NEMESIS MIX]_042.wav,1,0.997153639793396,AI,99.7153639793396
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/130 - Halloween Party - Movie Studio Intros_017.wav,1,0.9971511960029602,AI,99.71511960029602
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_088.wav,1,0.997150719165802,AI,99.7150719165802
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_006.wav,1,0.9971492886543274,AI,99.71492886543274
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_070.wav,1,0.9971491694450378,AI,99.71491694450378
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_029.wav,1,0.9971485733985901,AI,99.71485733985901
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/100 - If Animation Studios made TV Ads_014.wav,1,0.9971475005149841,AI,99.71475005149841
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/144 - Movie Studios in Anime Style_000.wav,1,0.9971471428871155,AI,99.71471428871155
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_068.wav,1,0.9971433281898499,AI,99.71433281898499
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_076.wav,1,0.9971428513526917,AI,99.71428513526917
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._000.wav,1,0.9971420168876648,AI,99.71420168876648
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/208 - Movie Studios in Yarn (Behind the Scenes)_013.wav,1,0.997139573097229,AI,99.7139573097229
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_006.wav,1,0.997137188911438,AI,99.7137188911438
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_063.wav,1,0.9971355199813843,AI,99.71355199813843
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_121.wav,1,0.9971349239349365,AI,99.71349239349365
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/278 - MOVIE STUDIOS x STREAMING Collabs Intros_009.wav,1,0.9971344470977783,AI,99.71344470977783
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_303.wav,1,0.9971344470977783,AI,99.71344470977783
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_399.wav,1,0.9971317052841187,AI,99.71317052841187
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_099.wav,1,0.9971317052841187,AI,99.71317052841187
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_048.wav,1,0.9971302151679993,AI,99.71302151679993
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/117 - Animation Studios Commercial Jingles 2000s_005.wav,1,0.9971300959587097,AI,99.71300959587097
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/026 - Sora 2 SpongeBob & Other Funny Videos_013.wav,1,0.9971299767494202,AI,99.71299767494202
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_151.wav,1,0.9971272349357605,AI,99.71272349357605
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/152 - Movie Studio Intros Mix-Up (Behind the Scenes)_016.wav,1,0.997126042842865,AI,99.7126042842865
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_092.wav,1,0.997126042842865,AI,99.7126042842865
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_392.wav,1,0.997119665145874,AI,99.7119665145874
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/046 - What If Movie Studios Made Cars？_011.wav,1,0.997119665145874,AI,99.7119665145874
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_034.wav,1,0.9971191883087158,AI,99.71191883087158
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/044 - ai Spongebob Episode #spongebob #sora #veo3_025.wav,1,0.9971187114715576,AI,99.71187114715576
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/076 - Guys I Found Spongebob Squarepants, The Simpsons, Family Guy And Geometry Dash Lost Episode In 2025._015.wav",1,0.9971175193786621,AI,99.71175193786621
/home/jack/Videos/snip_4sec/garystafford/el_0010_c_part_021.flac,1,0.9971160888671875,AI,99.71160888671875
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/076 - Guys I Found Spongebob Squarepants, The Simpsons, Family Guy And Geometry Dash Lost Episode In 2025._019.wav",1,0.9971137046813965,AI,99.71137046813965
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/050 - Apocalypse of the Movie Studios_021.wav,1,0.9971129894256592,AI,99.71129894256592
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._027.wav,1,0.9971110820770264,AI,99.71110820770264
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/280 - Animated TV Channels × Movie Studios： Collabs Intros_017.wav,1,0.9971076846122742,AI,99.71076846122742
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/210 - 🍭If Animation Studios Made Ice Cream🎬_025.wav,1,0.9971073269844055,AI,99.71073269844055
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/245 - What If Movie Studios Had Their Own Airlines？_003.wav,1,0.997105062007904,AI,99.7105062007904
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/286 - SpongeBob Sora 2 Compilation_039.wav,1,0.9971030354499817,AI,99.71030354499817
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/118 - MGM vs. Movie Studios_025.wav,1,0.9971024394035339,AI,99.7102439403534
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_144.wav,1,0.9971014857292175,AI,99.71014857292175
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_006.wav,1,0.9971005320549011,AI,99.71005320549011
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/045 - 👑 ＂ELVAIS ON THE TITANIC＂ (1960) – Lost Vintage Technicolor Romance Parody [AI]_018.wav,1,0.9970995187759399,AI,99.709951877594
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_515.wav,1,0.9970992803573608,AI,99.70992803573608
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/231 - Pixar vs DreamWorks： Who Breaks First？_042.wav,1,0.9970986843109131,AI,99.70986843109131
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_105.wav,1,0.9970980882644653,AI,99.70980882644653
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/125 - AI is so COOKED 💀 (Sora 2 pixar film trailers 5)_014.wav,1,0.9970978498458862,AI,99.70978498458862
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/279 - THX vs Animation Studios - The Loudest Crossover Ever!_018.wav,1,0.9970970153808594,AI,99.70970153808594
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/041 - Vintage Movie Studio Logos： The Making-Of_003.wav,1,0.9970951080322266,AI,99.70951080322266
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_004.wav,1,0.9970932006835938,AI,99.70932006835938
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_059.wav,1,0.9970883727073669,AI,99.7088372707367
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_008.wav,1,0.9970880150794983,AI,99.70880150794983
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_060.wav,1,0.9970875382423401,AI,99.70875382423401
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_219.wav,1,0.9970874190330505,AI,99.70874190330505
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_008.wav,1,0.997081458568573,AI,99.7081458568573
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/243 - SpongeBob Episode 1 ( The New Boss )_026.wav,1,0.997079610824585,AI,99.7079610824585
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_129.wav,1,0.9970787763595581,AI,99.70787763595581
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_071.wav,1,0.9970786571502686,AI,99.70786571502686
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/280 - Animated TV Channels × Movie Studios： Collabs Intros_026.wav,1,0.9970786571502686,AI,99.70786571502686
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/272 - Peppa pig Sora ai videos 500 subscriber special_006.wav,1,0.9970759153366089,AI,99.70759153366089
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/129 - Nickelodeon x CN x PBS Kids Mashup - AI Bumpers_004.wav,1,0.9970748424530029,AI,99.7074842453003
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_152.wav",1,0.9970748424530029,AI,99.7074842453003
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/050 - Apocalypse of the Movie Studios_000.wav,1,0.9970644116401672,AI,99.70644116401672
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/136 - i Found The Lost Episode of Gumball (Sora 2) Ai_025.wav,1,0.9970600008964539,AI,99.70600008964539
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_029.wav,1,0.9970594048500061,AI,99.70594048500061
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_185.wav,1,0.9970588684082031,AI,99.70588684082031
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/133 - Movie Studios - Cereal 🥣 Ad_028.wav,1,0.9970587491989136,AI,99.70587491989136
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_034.wav,1,0.9970585107803345,AI,99.70585107803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_068.wav,1,0.9970576763153076,AI,99.70576763153076
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/268 - Disney has taken over the world_016.wav,1,0.9970569610595703,AI,99.70569610595703
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/073 - anime girls swooning over squidward compilation (Sora 2 AI)_016.wav,1,0.9970486760139465,AI,99.70486760139465
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_084.wav,1,0.9970473647117615,AI,99.70473647117615
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_016.wav,1,0.9970445036888123,AI,99.70445036888123
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._056.wav,1,0.9970430731773376,AI,99.70430731773376
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_355.wav,1,0.9970414042472839,AI,99.7041404247284
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/131 - Sora 2 AI WRECKS Middle School Theater 💀 (AI Recreates Iconic Movie Scenes as School Plays)_017.wav,1,0.9970411658287048,AI,99.70411658287048
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_221.wav,1,0.9970409274101257,AI,99.70409274101257
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_074.wav",1,0.9970405697822571,AI,99.70405697822571
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_069.wav,1,0.9970402121543884,AI,99.70402121543884
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/235 - (REUPLOAD) Lost Episodes Analog Horror Sora 2 #2_082.wav,1,0.9970402121543884,AI,99.70402121543884
/home/jack/Videos/snip_4sec/garystafford/hg_0006_part_002.flac,1,0.9970391988754272,AI,99.70391988754272
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/113 - Action Figure Ads from Movie Studios_004.wav,1,0.9970382452011108,AI,99.70382452011108
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/019 - AI Spongebob Ep1_006.wav,1,0.9970377683639526,AI,99.70377683639526
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/281 - Collabs Ice Cream - Movie & Animation studios_031.wav,1,0.9970356225967407,AI,99.70356225967407
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_540.wav,1,0.997035026550293,AI,99.7035026550293
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_057.wav,1,0.9970340728759766,AI,99.70340728759766
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_139.wav,1,0.997033953666687,AI,99.7033953666687
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/054 - McDonald’s Movie Studios Ad Series_000.wav,1,0.997033953666687,AI,99.7033953666687
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_070.wav",1,0.9970279335975647,AI,99.70279335975647
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_114.wav,1,0.9970248341560364,AI,99.70248341560364
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/033 - Bloopers by Sora 2_004.wav,1,0.99702388048172,AI,99.702388048172
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_036.wav,1,0.9970173835754395,AI,99.70173835754395
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_162.wav,1,0.997016429901123,AI,99.7016429901123
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/232 - 🍔Insanely Delicious Hamburgers from Movie Studios🎬_002.wav,1,0.9970149993896484,AI,99.70149993896484
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/187 - Movie Studios Get Oscars – Funny Awards_034.wav,1,0.9970147609710693,AI,99.70147609710693
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_056.wav,1,0.9970132112503052,AI,99.70132112503052
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/266 - If Streaming Platforms Made Ice Cream🍦_016.wav,1,0.997012734413147,AI,99.7012734413147
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_230.wav,1,0.9970096349716187,AI,99.70096349716187
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/175 - Throwing Cheese at Historical Figures (A.I. Video)_019.wav,1,0.9970058798789978,AI,99.70058798789978
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/187 - Movie Studios Get Oscars – Funny Awards_020.wav,1,0.9970046877861023,AI,99.70046877861023
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/006 - If Movie Studios made TV Ads_026.wav,1,0.9970024228096008,AI,99.70024228096008
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_117.wav,1,0.9970019459724426,AI,99.70019459724426
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_044.wav,1,0.9970018267631531,AI,99.70018267631531
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_242.wav,1,0.9969998002052307,AI,99.69998002052307
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_124.wav,1,0.9969995617866516,AI,99.69995617866516
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/194 - Lost Episodes Analog Horror Sora 2 #1_022.wav,1,0.9969968795776367,AI,99.69968795776367
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_077.wav,1,0.9969924688339233,AI,99.69924688339233
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._020.wav,1,0.9969916343688965,AI,99.69916343688965
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/042 - Movie Studio Phone Ads_031.wav,1,0.9969890713691711,AI,99.69890713691711
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_093.wav,1,0.9969860911369324,AI,99.69860911369324
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_145.wav,1,0.9969858527183533,AI,99.69858527183533
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/267 - Movie Studios Collab Intros_014.wav,1,0.9969844222068787,AI,99.69844222068787
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/273 - Peppa pig Sora ai full compilation #1_052.wav,1,0.9969833493232727,AI,99.69833493232727
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_048.wav,1,0.9969813227653503,AI,99.69813227653503
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_071.wav,1,0.9969804883003235,AI,99.69804883003235
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_043.wav,1,0.9969797730445862,AI,99.69797730445862
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/242 - Funny Christmas Jingles - Animation TV Channels_018.wav,1,0.9969791173934937,AI,99.69791173934937
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/290 - 🎁Holiday Gifts from Movies, Animation & Streaming Studios_041.wav",1,0.9969791173934937,AI,99.69791173934937
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/048 - Movie Studios in the Neanderthal Era_003.wav,1,0.9969767332077026,AI,99.69767332077026
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_164.wav,1,0.9969755411148071,AI,99.69755411148071
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/272 - Peppa pig Sora ai videos 500 subscriber special_007.wav,1,0.9969704151153564,AI,99.69704151153564
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_023.wav,1,0.9969695210456848,AI,99.69695210456848
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/139 - CLIP 1 ｜ SpongebobSoraPants Episode 1_000.wav,1,0.9969694018363953,AI,99.69694018363953
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_413.wav,1,0.9969689249992371,AI,99.6968924999237
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_070.wav,1,0.9969678521156311,AI,99.69678521156311
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/202 - 🍦When Movie Studios Make Ice Cream🎬_013.wav,1,0.9969677329063416,AI,99.69677329063416
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai_034.wav,1,0.9969637989997864,AI,99.69637989997864
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/231 - Pixar vs DreamWorks： Who Breaks First？_014.wav,1,0.9969608187675476,AI,99.69608187675476
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_217.wav,1,0.9969583749771118,AI,99.69583749771118
